Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Sustaining Engineer,Maverick Arms - Div. of O.F. Mossberg & Sons,"Eagle Pass, TX",8 days ago,10-29-2020,"In this role the successful candidate will be the liaison between and support Maverick Arms Operations and O.F.
Create product standard cost savings.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1LOTEaYFBGnYdY6Pu1HH3mJq5jmHPX1A9KVTn86nOjKY2TAe_ixLeMeiWeyaXepK_81drtF6aY5qtJVXXc_aaAJtPKwlIbGWYHVIzEfTrmnt03WLCDli4aYg00Bb3ClNGrZMZyI2YfBoOOjf3pNXdpjH0DC3EAEmsCblvq05U0BWeyI8cSrNG_kv6k1xowGSO-rhfZyI8u3STkwygePfDvk2icqWz0yyHaE5yYEYtWzQ1iqXLDyIV0PpIyE3FrjQVk-65eslD__e3VhSRUcxlr6lhYbFb0hV1MXFw0LO2NJ0HvIJiZCgE4m-eFhuJlrkC0OqAVWVKz5Gzv4cMOHRhHEfJtsKhwQLpYzFLWBtn28iF9dc18RMH8iDYf4RXtVCaN3-c3UFHxRTp3fKocU2A2lB_jqj_qKDuS_UIG7Li9MuDkO6-i-AwlvdJ8Rn11vPiGlBL47K-LLr3zdZqE7r&p=17&fvj=1&vjs=3
"Software Engineer, Backend",hims & hers,California,Today,10-29-2020,"Conceptualize and implement solutions for data storage.
You're someone who can look not just at initial development, but ongoing maintenance and monitoring.",,https://www.indeed.com/rc/clk?jk=fd9e2c72bb2be1a3&fccid=e9894dc5abe5ad17&vjs=3
Data Engineer- Spark/Scala,Cognizant Technology Solutions,"Plano, TX",10 days ago,10-29-2020,"Create data tools for analytics and data scientist team members that assist them in building.
Build the infrastructure required for optimal extraction,…",,https://www.indeed.com/rc/clk?jk=090a4cb6476738c9&fccid=2df6a1e69a70a1e7&vjs=3
QA Test Engineer,Hilton Software,"Coral Springs, FL",3 days ago,10-29-2020,"Under the supervision of the project leads and QA management team, they are responsible for testing and generating bug reports for software as well as verifying…",$29 - $36 an hour,https://www.indeed.com/company/Hilton-Software/jobs/QA-Test-Engineer-23bb576a4a92345b?fccid=85320dcaebc67d9c&vjs=3
COL - Data Engineer,Daugherty Business Solutions,"Columbus, OH",8 days ago,10-29-2020,"Experience building data pipelines to connect analytics stacks, client data visualization tools and external data sources.
We offer members of Team Daugherty:",,https://www.indeed.com/rc/clk?jk=94b3b4df2fa00fea&fccid=4342a2bf222bc22a&vjs=3
Network Test Engineer,Data wave technologies.com,"Sunnyvale, CA",3 days ago,10-29-2020,"Design, development, test and deployment of highly scalable, high-reliability software: UI, services and back-end in a business-critical enterprise environment.",$43 - $67 an hour,https://www.indeed.com/company/Data-wave-technologies.com/jobs/Network-Test-Engineer-96a30ce58ba1a485?fccid=7dd60c1a8fc134c3&vjs=3
Senior MySQL Database Engineer,"Infinity Consulting Solutions, Inc.","Dallas, TX",7 days ago,10-29-2020,"Extract data to write scripts to scramble data and then import data to test environments.
Develop recovery plan and implement a solution for data loss or data…",,https://www.indeed.com/rc/clk?jk=b3e1319ee623534e&fccid=95eedc2455f7362c&vjs=3
Engineer I,Medical College of Wisconsin,"Milwaukee, WI",Today,10-29-2020,Perform detailed analysis of data and compile information gathered from testing and analysis to generate complete reports to faculty and outside funding…,,https://www.indeed.com/rc/clk?jk=a4aad76c0ca16c49&fccid=495c822d6af912f0&vjs=3
Machine Learning & Data Engineer,Levelset,"Austin, TX",13 days ago,10-29-2020,"Passion for data structures, data quality, and data interoperability.
Develop and maintain a formal description of the data and data structures, data…",,https://www.indeed.com/rc/clk?jk=f78224c29234cd82&fccid=41fbb61f8e7b8f82&vjs=3
R&D Engineer 1 - Process Development,BD,"Salt Lake City, UT",Today,10-29-2020,"Analyzes design, process, and test data.
Ability to collect and analyze data and derive conclusions.
Write and review protocols, reports, and data.",,https://www.indeed.com/rc/clk?jk=cd4b2da84b7efcce&fccid=f33adcecbae03a00&vjs=3
Data Services Engineer,Denodo Technologies,"New York, NY",2 days ago,10-29-2020,"Denodo's data fabric solution integrates key data management components, including data integration, data ingestion, data transformation, data governance and…",,https://www.indeed.com/rc/clk?jk=616773b8297d19e3&fccid=78f10670925c5ae8&vjs=3
Software Engineer with OSIsoft Experience,TQS Integration,"Philadelphia, PA",9 days ago,10-29-2020,"Provide feedback on Junior engineers for performance evaluations.
Reporting to: Global Head of Engineering/Project Manager.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BABmEwKv-TvjK2ADTPk4BpKxIQ--D0dYPxVrjj6CcCRBsg2x2X0co3LU1ERZyU3LpT-UpbwiZldbVNuYy6G3MElZDQbmEpyPC1ttoPizFdl6XevR1ZcXTo8YdW3s8iL3eERqREvmdz8B2Zw_q9zW14hAdXpLj2dzr8kxGt8aknLJWnHFEwhle4TQwOlZbc8y3gh9pceHYmn_dzQr_7mWkQBueMK-Ii7egV-jj786Q894YgTKNsLoy9XJ89Lz17V6w4RtM3xCRSb3dazADprlEeWjlsQ9hPXozygAffKS9A558Kf5iPS426CB9ZjBAY8pw4S0oyP8Fv1qJp7nvIrRuCrnnDrZ8qlolmWGr-cYGU0B9cd6MrAOF3aPGsAw26dPFh8e3xc4mBKDsv-QVOWrgbqXmgeTLsU4AWYwKnTJzlUeL1JyeVINMOVhvu3qXdljgFtslHpFrE0MJXfijhxyaSWplnqqU-dB3JyazRaiQsC1fnX13baPULgD7ruOJobzk=&p=10&fvj=0&vjs=3
Data Engineer - Mid Level (Remote Option),USAA,"Tolleson, AZ",2 days ago,10-29-2020,"Analyze data and enable machine learning.
Help on-board entry level engineers.
Data Engineers deliver quality reporting and data intelligence solutions to the…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGcHbP1DP6LLSxajdK5t-TaDWPVmrbwrt_eMrQ9e6SlgLMdWTxv1mOZqqoNzBV2JVfBZ0NS1QS0CFSSuS3uP0-K_TdygtjSLnVM1lP02R7ALQwz61TfOKJMocP2gZrdGi_yNY6l7IP8m5wtDHKGYHUIsg3qC_Hg_vkED3eljbcSgOjyrlJVyyGY1LBZhp-QzcLF1CWxH8kYFX1Q38RllbSmQ91_TzB2NlWXMpcJ7VUXaQNh9HKuOeejPiLQm544uh8JZekNpKmeqKQPskOCO2oe3dSmpx2_VxfrkBxk7MOyYNKctGL6ogUGHAVGV3p1vilcRaxmzYy6WdA=&p=11&fvj=0&vjs=3
"Data Engineer / Clearance Needed / Fort Bragg, NC",Lockheed Martin,"Fayetteville, NC",Just posted,10-29-2020,"Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
The ideal candidate is an experienced data pipeline builder and data…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CBo8qKybRb57wAxhfWDRtyUPVOgEgWgSDOADQxJ3V9H0tz0qBJHU48DEZ0eVgbTpI_-dXgGOvl61I63auBH0RwCscpilNpwk3t7_c8c8s2W3N7E3P2iYqNtwPv1-muGzeXLDjmy6uBquwrQwXumK8oVVuP4qLY_AgeMeU3p4urCkb8JB24qiacuVyr92WamsH-p3x2zVvIK_HAnWOid-4ij_QgGeaRbwR8l9HsfbW4t8f4cQRGVVW65tDpcTmp0Hg-BWet95pTn_rNTfVAjM5VM95TfuKj3s0a52AYRUgY4pTmG3McDGBbx7vPT_JQrNlKwHqnvVEAfzUMJhT_7LtqFY0HopLVxeMFvf3bb1VDJ6glw5V6SsIWvqj37C4l_Qqg1O87KU_Esg==&p=12&fvj=0&vjs=3
Analytics Data Engineer,Progressive Leasing,Remote,13 days ago,10-29-2020,Help team operate current data platform (on-prem SQL Server) while migrating to new data platform (Snowflake) using a new data transformation architecture.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsuTosJrKfN6wH8BQbOMsKYbjQjiuM_l9NzspF6LlLlK2xiV_e_jjHT-DGUa5P3EOCfvV6F9TlS7h5Pi0EAHYh2_iWIGxsdb5R4Z2wu77syfvOS-bkCQJBnZlcM8fqwI0GxxMGVc8i3Lbf3LkEbMdhUGz8JpKjH2iTHN7cykAuL58PFPi1Tg1JLYFnUET8rDf-A0fCneMGM-7rGdxOFZEvBcBsqOr4a_wJnPFRdoJOOzoiKzp3j7iN7WtFUXg1qTFm8bIkgNTNFzTcH3TPoxtCyZMuSIfAa_Yf2GIX8lB-GErVDfc-aqbYdar__KpjZIQ1lWkc0m_TbLMJ3GZ7dF1Io0UV4_687B78UrvEL5RQN9qEoKvNZXUWUtFjyjZ5IqKbyd_A69hEELv8X7zCJbfZhJrexD-dRoUUZLPpDgMJyY_DOOioq3tuiFmzTRKabDErCUhDE4xS5x4Rce7qz1lqK1AMAHSHOZ-Bm138kjguNumuePiRWXs4PL42cxL42WDvnJeWWf-Nxwf4lqoVQHlfgBh8zeEH7h72tk_GGIFKASxVJ36m4PNFVnOVVEHKoZnSbOISL5RsCFAM304YqvIQ8BKfsnOowBINOlZex6uGBc5-xAOHj32r351sTbPlmItlxi8bcaDobZ1XJP_5PMh3iOr_yxj8jdfw88Ym4DD7A_DUnZgdXUrq&p=13&fvj=0&vjs=3
Data Engineer,Pilot Flying J,"Knoxville, TN",7 days ago,10-29-2020,"Create data products for analytics and data science team members to improve their productivity.
These solutions will generate insights from our connected data,…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BHJw5Gis_UoRXmUXA_4bvf0XyzDjfGlzFyeSANx3Gshl-qT9dYJlQ2U2QcKLS7YBsvRm8ygYeD4xnPU4wsbC7UJGShcu51N2M7sGUtkUx-4K3XYvx7WAcWqaHYDFI0esAROZAly6b2Qav1b-jma54sRWTnirF2byv8HN3B4z-DSIktH88Bo1bVzGATFKW2u4hZ41niINvKVsNsDVQxJGGyLfcUIZYtlA-4QstlK2kTuKGVUerIafSBVKFlWMAMIWnfiaC8BxP7r9hz2tcZCWi90WbeeB1LBb0IF6nc9saCaC4SBErI5h-GqqvC8kFCs5_2UcT4F6VWll6MkTdcUj2CnxatPyw4HynyUl7ItMLMnJ4YWaBMbAL_3q6rOKqep8f7x8XNwxXzKOn9VhnBWqRdzoofC5XXBhXWRsjMohWPikUxSAixOOxlPlFizXF8pjDR0x93-N60bQ==&p=14&fvj=1&vjs=3
Sustaining Engineer,Maverick Arms - Div. of O.F. Mossberg & Sons,"Eagle Pass, TX",8 days ago,10-29-2020,"In this role the successful candidate will be the liaison between and support Maverick Arms Operations and O.F.
Create product standard cost savings.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1LOTEaYFBGnYdY6Pu1HH3mJq5jmHPX1A9KVTn86nOjKY2TAe_ixLeMeiWeyaXepK_81drtF6aY5qtJVXXc_aaAJtPKwlIbGWYHVIzEfTrmnt03WLCDli4aYg00Bb3ClNGrZMZyI2YfBoOOjf3pNXdpjH0DC3EAEmsCblvq05U5stGcX4HZtKvxQA9IqWUp-EmM-hShZ3RC4gH-wLYgWamcwpIv75ZQLvX9mJjfeXNOZb4PLaW6x6ddv-F3oBDTvPhUKVddeWt1gPro4HNafYOxWOnUmTRwxBRG7Ox9xVMgWjv5ppR26yCkub41LpSFkjbH3je7tkW2bPqqBTQ2N2VfBFSTIhJtd-tIPFBs8JJAx_QQynVX6aSm8hOf8Fs_RHAsEJ696S0ZdhFHVL2sZxcq72SJKEzIallt5MSpJv2AiiLz98KqTvuiJ5u8MLuOoE6R-BPxYX38EkL2Bzsm90&p=15&fvj=1&vjs=3
Data Engineer,JONDO,"Yorba Linda, CA",6 days ago,10-29-2020,"Some experience working with batch data, especially Facebook data, Google Analytics data, or any shipping carrier and payment system data.","$70,000 - $90,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DV_TdDxrYPaTDvkiuz_Y8pxbdDODa2wCuSej1y-Wbu4PYd-dGGF4dMg2z5re39qwa6lXoFfUGQmMvaHDMOXczQ8YioJdau3aiNzu3536mweeYHB8fHB5atFHYiTrwrxRGNOu6IUr1u8RjBnaAAvaoltPLKTVv25ESySmowZLHbVwFjOQu2o1VYbgqEi3O7n9c914pDbdSiGZ3HwXtF1aDb7aVoF-fLFh56JO_mSgZqXPwNnOlR1NYAhPC44vAEU8Ilv6jT0zGaWZayJ34RJu-jyMT6VkQ8FRVKQerM6BhKkKByybpB6KvAzwwpbJJrASSgpsoSk_81d2rrTSsZsBttwt4qVJJa6VRtO64hk4SGmqzXWALHxpokDd-OLGP01R59X9VkPCwoPbEDrYU1XuBrpQ1ALHs2vXqUsUbvPxAZnp-RrekBJDdPloQ_X2rZED-kAYZxlOesKg==&p=16&fvj=1&vjs=3
R&D Engineer,Hisense Photonics Inc,"Silicon Valley, CA",13 days ago,10-29-2020,Plans designs of experiments to optimize laser diode structures based on laser device modeling and detailed analysis of experimental data.,"$77,000 - $102,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dpfypl5QzlEktHHUNISqPPRl2AiLF8A2NhW8Sf0ao8ja5Yuse8RlZsVW_CYAQ66lVtpEu282BN5BRfvxla7dbVKO7RIDuDV0IilEaW3LhSoya8aAWShvqxL27YnnfQD_xD-SGy3h4vA83qyv1EEdkpbIbvd7ZKqQADg4WT34PblO059w3y8po0Mj4TYn76DBdAYP1UerJhi6llgLvBG-fOJvSDwn0-PSLAjqiRpPO7rEIbav74PBz60H90MBBqNvr2HB0YgNMsML5CnQfd7D99NHlkpEUVYuv1YWP3bW2F1lYWcpbaHb1CIcnbEja_EaM6vLbHykewUee06uad_jPnI83c1WY2MeDajfk1AlO6yodOCNE4oT7r2NelTpFjX0iEdnEjptE73ucfIsebC6acHSE5cNZ3djuDRKUdB5ewdVPeYyNyf9SoMuZbQ5xS3Sq28WJSn7qOwQ==&p=17&fvj=1&vjs=3
Senior Data Engineer,Progressive IT,"McKinney, TX",7 days ago,10-29-2020,"The data engineer will be handling the design and construction of scalable data management systems, ensure that all data systems meet company requirements, and…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cy7Od_y0M8ZhqDgWHqI0USuJAjTvWZLWS1aAu4pUc1rEcG0_XGczRA_tOrSrHN2lnqmXAClfESpOitgNC5Nyd050hNo2pAvrwmH2xEeVTRCIpbJce4_GCl6DAE4XnKRj6iJrVibKV0qELWpRf98kb2G2YXw_2Scox-VkzQ3O8O1OdJcuxU0bNtndbcpi21ruGT2q6IsK0hpmP111WMVlffSMosxZRCHoffnr8OaAknYIRkn3hjt2QqXQSNCf8WKtIJL8oUq7RqVTvUJ3BaGTvns5rl63pJIRRdft202vgUMpbPsKgx-mIvaFkjVNgYJqZAEqPQLLEUg5xpEbdCeVchCiLC24WDaAsWFw6OFXpK6pOmY_hGsODeurvurlYo15XwqGdL4iWDRrywIn2Y1lKvDYNrq2GcdLDwaRlw8Nh7ZAqjeWvE93hduidws1Bw7puwPujrX2xLmujFA6Kgk8dxZ-T4DWsIlbCGCiaWmTRbOCwl5HEojFyYpGgXlu3PTFilXsNp8IqqF5iwiBkzBrmIsoKQ66xcH4nyjYz65kSbqnQ5hVW6u93WCrCLvmB1-r0cXOvv0MiRvMRTw-7mn1cYmOB2BkF6bICNquncLKZXmw==&p=18&fvj=0&vjs=3
Data Scientist Summer Intern: 2021,IBM,United States,14 days ago,10-29-2020,You will implement and validate predictive models as well as create and maintain statistical models with a focus on big data.,,https://www.indeed.com/rc/clk?jk=eabd8f9b8389e80c&fccid=de71a49b535e21cb&vjs=3
Software Engineer,"Chick-fil-A, Inc.","Atlanta, GA",12 days ago,10-29-2020,"Grow into a subject matter expert in areas like application security, data analytics, machine learning, and site reliability engineering.",,https://www.indeed.com/rc/clk?jk=03b0ad409cf12ebf&fccid=ff1746cf19c4661b&vjs=3
Software Engineer Associate in Test,Epsilon,"Chicago, IL",2 days ago,10-29-2020,"Strong analytical mind and interest in interpreting data.
As a Software Engineer Associate in Test, you will be part of a team that is responsible for testing…",,https://www.indeed.com/rc/clk?jk=9d2b285f27a4892e&fccid=d20278fc46c90d65&vjs=3
Sr. Data Engineer,Memorial Sloan-Kettering Cancer Center,"New York, NY",6 days ago,10-29-2020,"A senior level data analyst/architect with experience in data governance and stewardship, specifically ontologies, data quality, or data concept modeling and…",,https://www.indeed.com/rc/clk?jk=5ff05669739566d5&fccid=1320c50b75f44505&vjs=3
Frontend Software Engineer | Full-Time (Remote Work),SimpleCitizen,"Salt Lake City, UT",7 days ago,10-29-2020,We are looking for a frontend software engineer to assist in implementing & maintaining the wide variety of features in our digital immigration web application.,,https://www.indeed.com/company/SimpleCitizen/jobs/Frontend-Software-Engineer-Full-Time-17a503bbaa32404b?fccid=33b4898826e38069&vjs=3
"Data Engineer - Camp Smith, HI","EKS Group, LLC","Camp Smith, NY",8 days ago,10-29-2020,"Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such…",,https://www.indeed.com/rc/clk?jk=40375db2aaccd276&fccid=562f2bab3a2aa58f&vjs=3
Process Engineer,Trans Cable International,"Bonham, TX",3 days ago,10-29-2020,"Full knowledge and experience in communications cable manufacturing (Category Cable) and data cable, and ISO implementation experience a plus.","$45,000 - $60,000 a year",https://www.indeed.com/company/Trans-Cable-International/jobs/Process-Engineer-85d5f1b7717591bc?fccid=14bb075ab95092f2&vjs=3
Backend Software Engineer,Raptor Maps,"Somerville, MA",2 days ago,10-29-2020,We’re looking for an incredibly talented software engineer with experience designing and building backend system architecture that involves a lot of data.,,https://www.indeed.com/rc/clk?jk=2d0d130c4ff926d7&fccid=dd616958bd9ddc12&vjs=3
Senior Validation Engineer,"Regulatory Compliance Associates, Inc.","Chicago, IL",8 days ago,10-29-2020,"Must be able to work independently in a remote work environment, sharing data using technology platforms such as SharePoint, MS Teams, Webex, etc. with both the…",$75 - $100 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CIrILROqQ2moR4zzykAOmv0_9s_z_9AVuUBGc8bWbRZZIMBQGYhsmmmhrCJ-TKs_LajIMrk-kfA39-I3e1miKxCwOLdtKL0DYprV0ONVMfFDk1qyfOuevWuysa4LA0pcYzMh8B64arpFoQ-WWq2iHf9iBt1o_IfK1DAO-gxaGswemVwnHgoZUUQouIkqeaZq5aEqAza3rqC4cB-ic_v4fKteJznWxZACs4zQ0GZmYQLigRbOW-pGHSs5xc5WeeUXy0qdCCdYe6pgNLFYIS8ykklZnRWP1E4r06TVv3hNVdNVmWWA6PRdtk3IGxT7jo0jWABMlL3FbjXywxB0LXlwsWRcPnwCvLEekp486kF5NitjikWjclja_8B006vMNQ0MCS78dmGzyRbLdm5tmC19J4HwTYJkvae5mBQpPcgsVmJ9ppUtvlaSpW9r-c7cX8exe-eMMxJihpy9FJAzYBWKZRv0Um5c4tPNQ=&p=8&fvj=1&vjs=3
Big Data Developer,"Stefanini, Inc","San Francisco, CA",12 days ago,10-29-2020,"Design, develop, and maintain end-to-end data solutions using open source, modern data lake, and enterprise data warehouse technologies (Hadoop, Spark, Cloud,…",,https://www.indeed.com/rc/clk?jk=4d845429db4e11a8&fccid=7e646b8cb4a11b13&vjs=3
Data Engineer,Improvix Technologies,"Washington, DC",7 days ago,10-29-2020,"Processing data will include managing, manipulating, storing and parsing data in a data pipeline for variety of target sources.
Must be a US Citizen.",,https://www.indeed.com/rc/clk?jk=d2709132139ad8e6&fccid=6d272d724de93397&vjs=3
AWS Devops Engineer,ABCS Corporation,"Phoenix, AZ",8 days ago,10-29-2020,The Analytics Office at Client seeks an experienced Devops engineer to build and maintain a robust AWS cloud infrastructure to support our data warehouse and…,$60 - $70 an hour,https://www.indeed.com/company/ABCS-Corporation/jobs/Aws-Devop-Engineer-9aa7df8e71e832fb?fccid=42f230a67af9c6a0&vjs=3
Application Support Engineer - Quality Engineering,Tesla,"Fremont, CA",6 days ago,10-29-2020,"The quality data science team is responsible for performing advanced analytics, creating infrastructure and data pipelines, developing predictive models and…",,https://www.indeed.com/rc/clk?jk=ff52a451c8f4ec01&fccid=86e9be6ce380173e&vjs=3
"Data Engineer, Web Personalization",Spokeo,"Pasadena, CA",7 days ago,10-29-2020,"Strong foundation in object-oriented programming, algorithms, and data structures.
You'll use Spokeo’s customer data platform to build analytics-driven product…",,https://www.indeed.com/rc/clk?jk=b7abc7f396c7b2f6&fccid=8f3c0373bcfa5520&vjs=3
Mechanical Engineer,OMKARA Services,"Houston, TX",6 days ago,10-29-2020,Utilize reliability and statistical tools and methodologies to analyze data and develop reliability improvements on process and equipment issues.,"$90,000 - $120,000 a year",https://www.indeed.com/company/OMKARA-Services/jobs/Mechanical-Engineer-119e6b2656c47b3a?fccid=0967df54ab238267&vjs=3
Senior Data Engineer,Infostretch Corporation,"Fremont, CA",9 days ago,10-29-2020,"Hands-on data modeling and data warehousing.
Proficient with Apache Spark and data frame.
Scripting with Apache Spark and data frame.",,https://www.indeed.com/rc/clk?jk=01cb5f0b6a32d752&fccid=747a8ebb4b8dcdea&vjs=3
INTEGRATION ENGINEER,University of Washington,"Seattle, WA",Just posted,10-29-2020,"Experience designing within a complex data integration environment across multiple platforms, data structures and formats.",,https://www.indeed.com/rc/clk?jk=689fc1fde8d72b41&fccid=142783ac2edbe56b&vjs=3
Customer Delivery Technical Consulting Engineer - Data Center,Cisco Systems,"Research Triangle Park, NC",7 days ago,10-29-2020,"The US PS HTTS team provides tier 3 technical support at security classification to the Federal and SLED customer base via phone, email, web, and remote access…",,https://www.indeed.com/rc/clk?jk=30982c63d6153fd7&fccid=dfc44f3b8c44a6db&vjs=3
Software Engineer,"The Consortium, Inc.","Herndon, VA",1 day ago,10-29-2020,"Working in large data centric application environment and detailed understanding business tier modeling, data flows, data architecture and real-time/batch-based…","$100,000 - $115,000 a year",https://www.indeed.com/rc/clk?jk=d8115753b2fec9df&fccid=0cdf6f2fcdb7fa0c&vjs=3
"Machine Learning Engineer, Analytics and Data Services","Guidewire Software, Inc.","San Mateo, CA",9 days ago,10-29-2020,"Over 2 years of validated experience in a data science or ML engineering role.
Huge plus if you have experience working with big data tools such as Hadoop,…",,https://www.indeed.com/rc/clk?jk=e41dfa07c2ac100c&fccid=be90d89fb010b0bf&vjs=3
Full Stack Developer,Apollo 350,Remote,2 days ago,10-29-2020,"Solid computer science fundamentals, including data structures and algorithms.
We're looking for talented full-stack software engineer contractors who can work…",$70 - $150 an hour,https://www.indeed.com/company/Apollo-350/jobs/Full-Stack-Developer-1268574f4ca11273?fccid=44d91344303f02a4&vjs=3
Tooling Engineer,RyPat Inc.,"Moraine, OH",1 day ago,10-29-2020,"As an employee, you will be well compensated and receive paid time off, medical, vision and dental coverage.
Attend operations and team problem solving meetings…","From $75,000 a year",https://www.indeed.com/company/RyPat-Inc./jobs/Tooling-Engineer-173761317706ea6f?fccid=ea7320ae842a7532&vjs=3
Chemical Engineer,Precision Combustion Inc.,"North Haven, CT",2 days ago,10-29-2020,This person will be responsible for gathering and summarizing all pertinent catalyst characterization and activity test data for analysis and presentation to…,,https://www.indeed.com/rc/clk?jk=ae329730b152777e&fccid=508601a4c38c27dd&vjs=3
QA Engineer II,S&P Global Ratings,"New York, NY",2 days ago,10-29-2020,"Estimate, prioritize and plan test schedules or strategies including test data strategy in accordance with project scope/delivery dates.",,https://www.indeed.com/rc/clk?jk=356a496b59ead5f8&fccid=b716e44d2c6283e7&vjs=3
Senior Data Engineer,Kanopy,Remote,14 days ago,10-29-2020,"Knowledge of data warehouse / data lake technologies.
Experience with data schema design.
Work with a large amount of content and user data.","$87,864 - $195,119 a year",https://www.indeed.com/company/Kanopy/jobs/Senior-Data-Engineer-8d685d399d4df368?fccid=786b70e5b2be5346&vjs=3
